Timestamp,Workload Energy Consumption (kWh),Renewable Availability (%),Energy Price ($/kWh)
2023-01-01 00:00:00,544.3736143734782,87.4721103861577,0.39243068424934346
2023-01-01 01:00:00,68.10926557894786,49.95145880626114,0.06147680658910686
2023-01-01 02:00:00,214.29937653511593,65.78112061554083,0.35410624589599016
2023-01-01 03:00:00,106.11871819505181,80.54960463109047,0.3378313280366727
2023-01-01 04:00:00,390.15154188649797,86.56059952494446,0.1668072515728097
2023-01-01 05:00:00,191.8490108221969,90.85058443571776,0.05278183363859644
2023-01-01 06:00:00,496.66780050517235,71.7890203496151,0.48311207939545675
2023-01-01 07:00:00,267.21567303556674,2.5079015705517405,-0.03130234939573194
2023-01-01 08:00:00,475.8674649663836,1.4679370015189264,0.23674886305037113
2023-01-01 09:00:00,560.299581162184,78.06824805836936,0.4055885594461247
2023-01-01 10:00:00,509.6183977063995,83.67911153054968,0.37185270689659966
2023-01-01 11:00:00,299.99584202521214,13.888183416249621,0.5068336539840259
2023-01-01 12:00:00,341.8774345850952,79.17264365969557,0.688946198465917
2023-01-01 13:00:00,441.5714113705864,16.699867482126095,0.489444496334161
2023-01-01 14:00:00,338.1694029884697,66.23509569333814,0.3900702486627623
2023-01-01 15:00:00,287.24209196269817,78.76119374902436,0.6772248707529798
2023-01-01 16:00:00,164.29613805941574,30.345548042694503,0.23155221940180237
2023-01-01 17:00:00,97.98088889404521,2.906927777246282,0.4778543128296382
2023-01-01 18:00:00,325.22023258461473,44.22828239375879,0.21161979123696387
2023-01-01 19:00:00,502.5546255100263,12.839279881586075,0.6997071476577861
2023-01-01 20:00:00,477.0392095571223,82.10863982061733,0.6963436760822942
2023-01-01 21:00:00,309.10128397971704,73.71236207593724,0.6012212422082677
2023-01-01 22:00:00,291.09403450964703,59.71896893037447,0.08494267844548573
2023-01-01 23:00:00,55.85701345511083,35.96479728594154,0.6038060785791112
2023-01-02 00:00:00,493.1796920153132,59.608679332692525,0.2109282424350614
2023-01-02 01:00:00,172.03408413767866,81.06868041857017,0.14019731287663895
2023-01-02 02:00:00,126.77991701419403,38.36378892894802,0.524154368580949
2023-01-02 03:00:00,417.4745587746844,88.14200706647961,0.20908446651907642
2023-01-02 04:00:00,566.3778265861349,98.27309358972227,0.4399022601444973
2023-01-02 05:00:00,155.32275391931557,55.73170938287452,0.25491052657175806
2023-01-02 06:00:00,514.0867494094641,63.92446883257785,0.22787738327402748
2023-01-02 07:00:00,151.11019535549985,60.44297111754289,0.492124680851596
2023-01-02 08:00:00,370.345937415993,82.55950929416994,0.4396166344337299
2023-01-02 09:00:00,224.3798304185013,72.91668559424004,0.6000444263793666
2023-01-02 10:00:00,577.7222419704268,50.65225891187478,0.6989329015712138
2023-01-02 11:00:00,174.12519565221976,4.499775786134297,0.1726774420819983
2023-01-02 12:00:00,193.03931121472718,58.20082788595613,0.5947074870991994
2023-01-02 13:00:00,110.10663696422083,39.370408663933695,0.17583483592664167
2023-01-02 14:00:00,84.26858524113594,94.04068080155142,0.172933316493135
2023-01-02 15:00:00,63.05027823509288,34.54998368535014,0.20238236308223134
2023-01-02 16:00:00,278.66615373242905,27.526078871682337,0.6753815577830257
2023-01-02 17:00:00,120.93907831825759,8.955858009450324,0.22986376512235138
2023-01-02 18:00:00,390.10391294834574,99.24783691103846,0.42786196130194765
2023-01-02 19:00:00,505.45295069708817,65.355355911539,0.6419577635539928
2023-01-02 20:00:00,539.9714655892944,74.68653164491789,0.4691824684358217
2023-01-02 21:00:00,468.5186936064388,88.76149539062247,0.21229915751907585
2023-01-02 22:00:00,302.8388215372159,94.11681964636463,0.1290750330863802
2023-01-02 23:00:00,244.59168057048115,59.20154038157823,0.23513066326012744
2023-01-03 00:00:00,318.96653857352914,13.179355238586954,0.3876149671217407
2023-01-03 01:00:00,585.9159479381344,95.73598761660513,0.3661408563304267
2023-01-03 02:00:00,208.4536399046469,92.15640873931073,0.07459463475169328
2023-01-03 03:00:00,217.03744291260688,52.49218345109907,0.5512528654434561
2023-01-03 04:00:00,442.30333522547716,59.60234436739835,0.5157398940138269
2023-01-03 05:00:00,241.31037091430352,56.011072514589486,0.19056977796592733
2023-01-03 06:00:00,267.8187721643778,12.876196718984223,0.13286629359624846
2023-01-03 07:00:00,574.1376509281546,61.47224960647597,0.15830281867285467
2023-01-03 08:00:00,269.43740022924135,22.755480407776474,0.3880976061330974
2023-01-03 09:00:00,125.330818928366,129.75792812261056,0.222357943175162
2023-01-03 10:00:00,470.51986992071653,46.040764439408875,0.49247302178655217
2023-01-03 11:00:00,61.459040073315094,34.8069705850192,0.3958899006298915
2023-01-03 12:00:00,71.92017102618993,0.1378212703232795,0.35711732513175054
2023-01-03 13:00:00,114.8973500764541,14.569042324111248,0.37039464838124014
2023-01-03 14:00:00,520.3061749297174,14.885073640592339,0.1548964961599516
2023-01-03 15:00:00,190.84510744590278,60.65006227677816,0.12868925415421115
2023-01-03 16:00:00,208.9403922600003,61.158266660195224,0.2849909183236634
2023-01-03 17:00:00,245.02502268640575,33.688224257235625,0.22761246166140733
2023-01-03 18:00:00,215.75344324598822,48.19134430805754,0.6896763196054557
2023-01-03 19:00:00,74.90926050517074,9.22723653681622,0.42711586916127453
2023-01-03 20:00:00,342.63928690414974,9.028534976098268,0.30944311622447174
2023-01-03 21:00:00,590.9011271586413,29.18651761573163,0.526812892198951
2023-01-03 22:00:00,396.4490649493375,94.12951544763516,0.3484256741831705
2023-01-03 23:00:00,548.883974573235,31.56949571509554,0.5245663337204342
2023-01-04 00:00:00,502.83442341557594,1.7313786585263058,0.507961333161035
2023-01-04 01:00:00,50.818052351441786,66.93518452633475,0.5078606846143348
2023-01-04 02:00:00,331.8375861126738,83.97989135212786,0.46744516207931575
2023-01-04 03:00:00,216.00434760906674,42.629562416932266,0.5765577601525724
2023-01-04 04:00:00,348.4773657343882,20.56973348632245,0.2883920592988496
2023-01-04 05:00:00,51.90621828648931,34.41471120912891,0.5618618016554745
2023-01-04 06:00:00,516.4413552286364,83.03905707558027,0.29575491358880324
2023-01-04 07:00:00,125.27469841817165,53.259833780431784,0.2683277897505707
2023-01-04 08:00:00,189.96609297467134,62.24828066630068,0.36280828885981453
2023-01-04 09:00:00,317.34493662100465,1.7534625047851193,0.6869874451916109
2023-01-04 10:00:00,539.7578461628484,48.31400536105394,0.16057309386074706
2023-01-04 11:00:00,432.982271371512,51.80297672427009,0.6974721069348091
2023-01-04 12:00:00,96.1153028138018,0.6175320065377354,0.21098097016265435
2023-01-04 13:00:00,564.7699891610681,65.99171976175478,0.6623337226498177
2023-01-04 14:00:00,53.70241029950981,18.61334249240707,0.5873177807029897
2023-01-04 15:00:00,333.09759100713717,20.485123966970576,0.6999017219412971
2023-01-04 16:00:00,104.88747287177779,28.064472406260098,0.17910363207769053
2023-01-04 17:00:00,189.9265660556994,37.48276645034626,0.2241892347995715
2023-01-04 18:00:00,366.51094220189424,87.16945640655867,0.6281957482709306
2023-01-04 19:00:00,146.47885077709088,57.76247168286157,0.6866460539780198
2023-01-04 20:00:00,242.2028417301026,10.9633311348998,0.04328324026011782
2023-01-04 21:00:00,528.2516499116298,11.200958092880754,0.20709086721508513
2023-01-04 22:00:00,356.16884069371497,8.50740428814637,0.6377871262681374
2023-01-04 23:00:00,479.721461194401,41.2556140106202,0.37756190832073233
2023-01-05 00:00:00,100.7221902768732,91.92969309641023,0.07357670595705264
2023-01-05 01:00:00,167.35768695812862,6.004015780236083,0.1897686988266997
2023-01-05 02:00:00,218.0610383032836,72.86787461739685,0.449369482123001
2023-01-05 03:00:00,358.16551374075374,7.664539817625449,0.669899692148187
2023-01-05 04:00:00,475.56414992062946,98.66391552967627,0.6981074135173023
2023-01-05 05:00:00,424.35009283897466,71.65350753555931,0.4962424424656129
2023-01-05 06:00:00,533.1533369037725,58.53489345269006,0.5001946187013698
2023-01-05 07:00:00,535.0603949181475,25.553546344110533,0.27428273062454317
2023-01-05 08:00:00,53.59511432450123,62.18516413913977,0.6470132801990305
2023-01-05 09:00:00,595.8952089463482,81.03558442541035,0.42084921221706184
2023-01-05 10:00:00,154.46034985094724,77.92585314403956,0.6360660475458751
2023-01-05 11:00:00,233.9343775737304,32.22744368371209,0.4708253788695429
2023-01-05 12:00:00,283.06642015776754,0.43454678958533277,0.09416748954922965
2023-01-05 13:00:00,339.8050016024756,43.67130917709655,0.05706146478530609
2023-01-05 14:00:00,398.3513072438172,0.47064254128265093,0.23311381051612762
2023-01-05 15:00:00,225.08844943579692,83.89591671373226,0.5060076037693443
2023-01-05 16:00:00,193.46649196520465,41.41409769304407,0.11772632025836458
2023-01-05 17:00:00,480.3755403336629,94.65830128812793,0.14840273879793697
2023-01-05 18:00:00,547.5244484385892,62.71933469715611,0.14390327174338768
2023-01-05 19:00:00,446.6742325093061,50.991098908038055,0.595780906519923
2023-01-05 20:00:00,202.66320475583908,65.29365155166187,0.1608625920385669
2023-01-05 21:00:00,70.06093721072274,19.678809526437867,0.2787864532747143
2023-01-05 22:00:00,382.7876711400654,17.87279516992345,0.10627066274611487
2023-01-05 23:00:00,504.2747238147313,52.31669490360742,0.1592234179731135
2023-01-06 00:00:00,571.3418308814087,53.51995948581979,0.11305211069613794
2023-01-06 01:00:00,211.85525405221892,29.39909288689606,0.6068115691526073
